Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-05-17T17:15:29.914Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T17:14:56.960Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-05-17T17:11:41.466Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T17:09:54.990Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:59:16.039Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:56:33.141Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:47:10.665Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T16:45:01.755Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T16:41:05.596Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T16:36:06.808Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T16:34:20.405Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T16:29:26.123Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:27:02.980Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:26:16.293Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:25:26.883Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:22:09.111Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-17T16:21:49.666Z","You","Errored, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:56:07.029Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:52:40.521Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:49:43.328Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:37:06.432Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:32:43.034Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:27:03.039Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:25:36.079Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:24:23.065Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:22:09.989Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:18:30.773Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:08:55.039Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T15:07:09.234Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T14:57:55.477Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T09:03:54.742Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:59:58.908Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:58:03.681Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:56:39.108Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:53:26.721Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:52:43.870Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:51:13.706Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:40:28.176Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:31:45.301Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:24:38.855Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:21:10.790Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:18:48.612Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:04:43.154Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:01:55.406Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T08:01:04.598Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T07:53:22.866Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T07:51:56.540Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T07:40:32.677Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-17T07:38:08.164Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T18:17:08.980Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T18:00:04.053Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T17:58:36.440Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T17:34:13.065Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T17:29:48.399Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T16:13:00.130Z","You","Errored, Not Charged","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T16:10:53.445Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T15:54:26.072Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T15:52:40.688Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T15:51:13.048Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T15:07:57.181Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T15:04:43.401Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T13:24:29.796Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T13:09:03.404Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T12:58:19.218Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T12:50:54.610Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T12:48:21.957Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T12:45:09.814Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-16T12:43:42.498Z","You","Included in Pro","No","gpt-4o","","Included"
"2025-05-16T11:23:53.017Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T11:08:27.323Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T11:04:03.511Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T08:07:59.745Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T08:04:14.237Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:54:08.449Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:44:56.820Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:28:24.059Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:26:49.899Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:18:19.839Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:14:59.668Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:07:56.829Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T07:00:16.019Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T06:51:43.143Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T06:44:04.215Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T06:32:45.380Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T06:00:16.779Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:58:11.480Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:55:55.198Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:54:07.094Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:49:31.475Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:39:21.732Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:38:31.777Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:35:36.757Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:32:47.014Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-16T05:30:59.620Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T18:25:59.563Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T18:21:35.431Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:35:58.963Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-15T17:22:47.526Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:21:22.420Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:19:44.875Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:18:29.161Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:14:10.190Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:13:19.120Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:10:09.666Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:08:28.016Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:07:08.888Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:05:52.031Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T17:03:10.788Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:27:00.679Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:25:35.954Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:25:05.416Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:24:34.012Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:15:44.685Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:14:49.137Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:12:23.856Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:08:16.673Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T16:07:41.526Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:59:34.170Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:53:55.714Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:49:29.194Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:49:25.392Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:44:54.225Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T15:40:22.447Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:38:35.577Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:35:13.361Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:33:06.870Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:32:17.770Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:30:26.418Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:29:18.646Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:26:19.831Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T15:21:21.779Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T15:20:46.090Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T14:36:08.851Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T13:47:56.072Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T12:27:18.514Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T12:20:26.917Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:51:43.971Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:38:47.302Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:37:45.819Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:36:08.419Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:34:00.491Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:22:13.708Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:19:24.638Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:16:21.096Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:11:01.181Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:06:13.154Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:03:19.018Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T11:00:56.537Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:52:00.872Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:48:30.710Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:45:38.148Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:44:00.637Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:35:54.890Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:34:01.494Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:32:46.025Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:29:44.016Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:25:23.006Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:21:42.987Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:21:11.192Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:19:35.372Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:17:20.781Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:15:25.441Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:13:02.186Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:12:16.550Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:10:36.080Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:06:40.084Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:05:26.280Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T10:00:33.069Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:56:08.739Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:51:33.607Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:47:48.567Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:41:14.025Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:30:13.691Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:09:59.142Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:08:13.066Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:06:01.938Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:03:34.803Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:02:05.342Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T09:00:33.548Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:59:51.620Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:58:00.732Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:56:48.887Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:53:38.450Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:44:33.793Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:37:26.404Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:35:16.666Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:28:12.705Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:24:30.542Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:16:29.347Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:14:09.894Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:08:26.462Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:06:11.429Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:04:37.523Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T08:03:10.110Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T07:59:31.287Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T07:53:34.567Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T07:51:14.449Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-15T07:39:44.849Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T07:29:25.055Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:23:47.090Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:22:20.434Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:20:54.245Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:15:54.136Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:13:40.226Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:12:22.643Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:08:30.542Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:07:19.071Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:06:09.408Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:04:28.906Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:02:37.699Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:02:15.527Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T06:00:49.309Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:59:39.684Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:59:00.403Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:57:02.520Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:53:44.463Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:49:40.123Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:48:03.288Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:46:56.241Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-15T05:44:33.729Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:45:50.265Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:45:17.444Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:43:35.508Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:41:30.912Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:40:20.788Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-05-14T17:37:43.148Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:31:27.534Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:30:26.296Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:29:23.547Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:26:06.272Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:22:35.992Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:21:46.208Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:20:03.532Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:15:53.403Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:13:07.558Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:12:09.138Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:11:01.827Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:03:17.118Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T17:01:49.429Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:55:11.172Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-05-14T16:51:43.193Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:50:28.789Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:47:54.741Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:46:29.421Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:37:23.891Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:31:20.065Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:28:21.748Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:17:25.920Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:08:44.205Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:07:03.050Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-14T16:06:50.644Z","You","Errored, Not Charged","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-14T15:57:15.333Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T15:56:45.727Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T15:49:29.862Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T15:48:05.537Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:47:27.114Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:46:18.875Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:44:20.508Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:35:14.820Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:34:58.988Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:34:09.360Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:33:00.712Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:32:32.848Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:32:14.680Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:31:34.307Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:31:12.394Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:30:07.638Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:28:40.211Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:27:56.242Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:27:03.876Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:26:28.577Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:15:09.430Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:13:06.509Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:02:25.170Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:02:12.602Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T15:01:12.955Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:55:33.144Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:46:23.037Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:43:40.255Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:39:55.999Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:39:03.861Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T14:37:44.860Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T13:59:16.084Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T13:58:00.530Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T13:55:22.465Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T13:53:59.236Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-14T13:52:21.400Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:42:28.100Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:39:11.974Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
"2025-05-14T13:36:03.615Z","You","Included in Pro","No","gemini-2.5-pro-preview-05-06","","Included"
